All Players Year to Date MLB Pitcher_import Categories
Avail,Player,MLB,Eligible,Rank,
Wrigleyville Fielders,Yoshinobu Yamamoto SP | LAD,A,SP,1
W ( 3/27),Tanner Tully RP | NYY,M,RP,9999
W ( 3/27),Chad Donato SP | HOU,M,SP,9999
Lewisberg All Blacks,Eury Perez SP | MIA ,IL,SP,9999
W ( 3/27),Nick Garcia SP | PIT,M,SP,9999
W ( 3/27),Ramon Benjamin SP | MIA,M,SP,9999
East Carolina Bucs,Alek Manoah SP | TOR ,IL,SP,9999
W ( 3/27),Evan Reifert RP | WAS ,A,RP,9999
W ( 3/27),Zack Erwin RP | TB,M,RP,9999
W ( 3/27),Jared Kelley SP | CHW,M,SP,9999
W ( 3/27),Juan Mejia RP | COL,M,RP,9999
W ( 3/27),"Shawn Armstrong RP,SP | TEX",A,"RP,SP",9999
W ( 3/27),Chris Kohler SP | ATH,M,SP,9999
Lewisberg All Blacks,Luis Castillo SP | SEA,A,SP,9999
W ( 3/27),Matt Custred RP | LAA,M,RP,9999
W ( 3/27),Orion Kerkering RP | PHI,A,RP,9999
W ( 3/27),Edgar Osuna SP | KC,M,SP,9999
W ( 3/27),Jake Gozzo RP | CIN,M,RP,9999
W ( 3/27),Po-Yu Chen SP | PIT,M,SP,9999
W ( 3/27),Lucas Wepf RP | LAD,M,RP,9999
W ( 3/27),Stephen Ridings RP | NYM,A,RP,9999
W ( 3/27),Penn Murfee RP | CHW,A,RP,9999
W ( 3/27),Danny Wirchansky SP | SEA,M,SP,9999
W ( 3/27),Julio Pinto RP | CIN,M,RP,9999
W ( 3/27),Steven Zobac SP | KC,M,SP,9999
Richmond Hippies,Clay Holmes RP | NYM ,A,RP,9999
W ( 3/27),"Spencer Howard RP,SP | CLE",M,"RP,SP",9999
W ( 3/27),Austin Schulfer RP | PHI,M,RP,9999
W ( 3/27),Cedric De Grandpre RP | ATL,M,RP,9999
W ( 3/27),Najer Victor RP | LAA,M,RP,9999
W ( 3/27),Tyler Kolek SP | MIA,M,SP,9999
W ( 3/27),James Teague RP | BAL,M,RP,9999
W ( 3/27),Frandy Torres RP | HOU,M,RP,9999
Centreville Blue Sox,Reese Olson SP | DET ,A,SP,9999
W ( 3/27),Jack Neely RP | CHC,M,RP,9999
W ( 3/27),Bud Jeter RP | ARI,M,RP,9999
W ( 3/27),Jordan Cooper RP | CLE,M,RP,9999
W ( 3/27),Gabriel Hughes SP | COL,M,SP,9999
W ( 3/27),Luis Velasquez RP | NYY,M,RP,9999
W ( 3/27),Kody Kerski RP | SEA,M,RP,9999
W ( 3/27),Dylan Floro RP | ARI,A,RP,9999
W ( 3/27),Caleb Freeman RP | CHW,M,RP,9999
W ( 3/27),Davis Sharpe RP | CLE,M,RP,9999
W ( 3/27),Brayan Mendoza SP | MIA,M,SP,9999
W ( 3/27),Jack Perkins SP | ATH,M,SP,9999
W ( 3/27),Zane Mills RP | STL,M,RP,9999
W ( 3/27),Joe Jacques RP | LAD,M,RP,9999
W ( 3/27),Gerardo Carrillo SP | TEX ,M,SP,9999
W ( 3/27),Peyton Remy RP | CHC,M,RP,9999
W ( 3/27),Hunter Parsons RP | NYM,M,RP,9999
W ( 3/27),Jakob Wright SP | LAD,M,SP,9999
W ( 3/27),Joel Payamps RP | MIL,A,RP,9999
W ( 3/27),Juan Benitez SP | MIA,M,SP,9999
W ( 3/27),Sabier Marte SP | NYY,M,SP,9999
W ( 3/27),Chris Nunn RP | ATL,M,RP,9999
W ( 3/27),Mark Zimmerman RP | SD,M,RP,9999
W ( 3/27),Hunter Breault RP | ATH,M,RP,9999
W ( 3/27),Nick Brink RP | MIA,M,RP,9999
W ( 3/27),Matt Pierpont RP | COL,M,RP,9999
W ( 3/27),Seth Varner RP | CIN,M,RP,9999
W ( 3/27),Francisco Perez RP | ATH,M,RP,9999
W ( 3/27),Andres Machado RP | WAS,A,RP,9999
W ( 3/27),Ethan Small RP | SF,M,RP,9999
W ( 3/27),Hector Perez RP | TB,A,RP,9999
W ( 3/27),Anyelo Leclerc RP | BOS,M,RP,9999
W ( 3/27),Jason Bahr RP | TEX,M,RP,9999
W ( 3/27),Dereck Rodriguez RP | ATL,A,RP,9999
W ( 3/27),Humberto Castellanos RP | ARI,M,RP,9999
W ( 3/27),Jensen Elliott RP | BAL,M,RP,9999
W ( 3/27),Bryan Hudson RP | MIL,A,RP,9999
South Carolina Ballcocks,A.J. Minter RP | NYM,A,RP,9999
W ( 3/27),Matt Andriese RP | MIA,M,RP,9999
W ( 3/27),Tylor Megill SP | NYM ,A,SP,9999
W ( 3/27),Gunner Mayer SP | PHI,M,SP,9999
W ( 3/27),Kevin Herget RP | NYM,M,RP,9999
W ( 3/27),Connelly Early SP | BOS,M,SP,9999
W ( 3/27),Hayden Harris RP | ATL,M,RP,9999
W ( 3/27),Nate Reed SP | BOS,M,SP,9999
W ( 3/27),Joey Mancini RP | HOU,M,RP,9999
W ( 3/27),Mario Sanchez RP | MIN,M,RP,9999
W ( 3/27),Ivan Armstrong RP | LAA,M,RP,9999
W ( 3/27),Joey Wentz RP | PIT,A,RP,9999
W ( 3/27),Kade Bragg RP | MIN,M,RP,9999
W ( 3/27),Harold Chirino RP | SD,M,RP,9999
W ( 3/27),Nick Neidert SP | CHC,M,SP,9999
W ( 3/27),Kyle Johnston SP | TOR,M,SP,9999
W ( 3/27),David Sosebee RP | NYY,M,RP,9999
W ( 3/27),Manuel Castro RP | SD,M,RP,9999
W ( 3/27),Blake Walston RP | ARI ,IL,RP,9999
Centreville Blue Sox,David Bednar RP | PIT ,A,RP,9999
W ( 3/27),"Carson Spiers RP,SP | CIN ",A,"RP,SP",9999
W ( 3/27),Michael Stryffeler RP | SF ,A,RP,9999
W ( 3/27),Dane Acker SP | TEX,M,SP,9999
W ( 3/27),Michael Petersen RP | LAA,M,RP,9999
W ( 3/27),Brooks Crawford RP | CIN,M,RP,9999
W ( 3/27),Brady Anderson RP | MIN,M,RP,9999
W ( 3/27),Shane McCarthy SP | CLE,M,SP,9999
W ( 3/27),Chris Ellis SP | BAL,A,SP,9999
W ( 3/27),Matt Svanson RP | STL,M,RP,9999
W ( 3/27),Cameron Sullivan SP | CLE,M,SP,9999
W ( 3/27),Nick Wittgren RP | SEA,A,RP,9999
W ( 3/27),Gordon Graceffo SP | STL,M,SP,9999
W ( 3/27),Nick Dombkowski RP | PIT,M,RP,9999
W ( 3/27),Angel Cuenca RP | STL,M,RP,9999
W ( 3/27),Andrew Russell RP | ATL,M,RP,9999
Fairfax Flying Squirrels,Zach Eflin SP | BAL,A,SP,9999
Lewisberg All Blacks,Noah Schultz SP | CHW,M,SP,9999
W ( 3/27),Jarod Bayless RP | PIT,M,RP,9999
W ( 3/27),Blake Whitney RP | CHC,M,RP,9999
W ( 3/27),Dahian Santos RP | TOR,M,RP,9999
W ( 3/27),Juan Encarnacion RP | BOS,M,RP,9999
Lewisberg All Blacks,Dustin May SP | LAD,A,SP,9999
W ( 3/27),Anthony Bass RP | TOR,M,RP,9999
W ( 3/27),Bryce Warrecker RP | NYY,M,RP,9999
W ( 3/27),Colten Brewer RP | NYY,M,RP,9999
W ( 3/27),Edgar Navarro RP | CHW,M,RP,9999
W ( 3/27),Alex Winkelman RP | HOU,M,RP,9999
W ( 3/27),Michael Fulmer RP | BOS ,M,RP,9999
W ( 3/27),Elvis Alvarado RP | ATH,M,RP,9999
W ( 3/27),Jon Olczak RP | ATL,M,RP,9999
W ( 3/27),T.J. Weir RP | SD,M,RP,9999
W ( 3/27),Tyler Santana RP | CHC,M,RP,9999
W ( 3/27),Zach Messinger SP | NYY,M,SP,9999
W ( 3/27),Logan Allen RP | ARI,M,RP,9999
W ( 3/27),Adisyn Coffey RP | CHW,M,RP,9999
W ( 3/27),Zack Bird SP | ATL,M,SP,9999
W ( 3/27),Samuel Strickland RP | ATL,M,RP,9999
W ( 3/27),Emailin Montilla RP | ARI,M,RP,9999
W ( 3/27),Matthew Peguero RP | TB,M,RP,9999
W ( 3/27),"Carson Fulmer RP,SP | PIT ",M,"RP,SP",9999
W ( 3/27),Colton Eastman RP | PHI,M,RP,9999
W ( 3/27),Yankory Pimentel RP | BOS,M,RP,9999
W ( 3/27),Geoffrey Gilbert RP | NYY,M,RP,9999
W ( 3/27),Brayan Medina SP | MIN,M,SP,9999
W ( 3/27),Justin Donatella SP | ARI,M,SP,9999
W ( 3/27),Carlos Alvarado RP | SF,M,RP,9999
W ( 3/27),Felix Arronde SP | KC,M,SP,9999
W ( 3/27),Luarbert Arias RP | MIA,M,RP,9999
W ( 3/27),Brett Hanewich RP | LAA,M,RP,9999
W ( 3/27),Jean Cabrera SP | PHI,M,SP,9999
W ( 3/27),Yohanse Morel SP | KC,M,SP,9999
W ( 3/27),Manuel Cachutt RP | CIN,M,RP,9999
W ( 3/27),David Kubiak SP | TEX,A,SP,9999
W ( 3/27),Lincoln Henzman SP | MIA,M,SP,9999
W ( 3/27),Bayden Root RP | MIL,M,RP,9999
W ( 3/27),Wander Suero RP | ATL,M,RP,9999
W ( 3/27),Brock Selvidge SP | NYY ,M,SP,9999
W ( 3/27),Yuki Matsui RP | SD,A,RP,9999
W ( 3/27),Chad Kuhl RP | ATL,M,RP,9999
W ( 3/27),Dario Gardea RP | DET,M,RP,9999
W ( 3/27),Julio Rodriguez RP | HOU,M,RP,9999
W ( 3/27),Ricky DeVito RP | MIA,M,RP,9999
W ( 3/27),Marcus Mack RP | TEX,M,RP,9999
W ( 3/27),Jesus Estrada RP | CHC,M,RP,9999
W ( 3/27),McKinley Moore RP | NYY,M,RP,9999
W ( 3/27),Davis Daniel SP | ATL,M,SP,9999
W ( 3/27),Jun-Seok Shim SP | MIA ,A,SP,9999
W ( 3/27),Lex Rutledge RP | BAL,M,RP,9999
W ( 3/27),Adam Laskey RP | MIA,M,RP,9999
W ( 3/27),Vince Vannelle RP | CHW,M,RP,9999
W ( 3/27),Raudel Lazo RP | BAL,M,RP,9999
W ( 3/27),Vince Arobio RP | CHW,M,RP,9999
W ( 3/27),Joel Peguero RP | SF ,M,RP,9999
W ( 3/27),Eduardo Herrera RP | NYM,M,RP,9999
W ( 3/27),Ryan Halstead RP | SF,M,RP,9999
W ( 3/27),Miller Diaz SP | ARI,M,SP,9999
W ( 3/27),Eddy Yean SP | PIT,M,SP,9999
W ( 3/27),Jake Rice RP | ARI,M,RP,9999
W ( 3/27),Nathan Wiles SP | TB ,M,SP,9999
W ( 3/27),Christian Herberholz SP | BAL,M,SP,9999
W ( 3/27),Ivan Maldonado RP | NYM,M,RP,9999
W ( 3/27),Angel Reyes RP | DET,M,RP,9999
W ( 3/27),Anthony Maldonado RP | ATH,M,RP,9999
W ( 3/27),Trevor Bauer SP | LAD,A,SP,9999
W ( 3/27),Aaron Ochsenbein RP | LAD,M,RP,9999
W ( 3/27),Zack Showalter RP | STL,M,RP,9999
W ( 3/27),Elian Leyva RP | ATL,M,RP,9999
W ( 3/27),Emmanuel Ramirez RP | TOR,A,RP,9999
W ( 3/27),Christopher Troye RP | BOS,M,RP,9999
W ( 3/27),Nathan Lavender RP | TB ,IL,RP,9999
W ( 3/27),Marco Duarte SP | BOS,M,SP,9999
W ( 3/27),Jared Robinson RP | NYM,M,RP,9999
W ( 3/27),Adrian Martinez RP | ATH,M,RP,9999
W ( 3/27),Edgar Escobar RP | STL,M,RP,9999
W ( 3/27),Calvin Coker RP | DET,M,RP,9999
W ( 3/27),Montreal Robertson SP | DET,M,SP,9999
W ( 3/27),Jordan Lyles RP | KC,A,RP,9999
W ( 3/27),Jordan Geber RP | NYM,M,RP,9999
W ( 3/27),Drew Carlton RP | SD,M,RP,9999
W ( 3/27),Pedro Avila RP | CLE,A,RP,9999
W ( 3/27),Starling Peralta SP | CHC,M,SP,9999
W ( 3/27),Genesis Cabrera RP | NYM,M,RP,9999
W ( 3/27),Daniel Bies RP | NYY,M,RP,9999
W ( 3/27),Trey Benton RP | CLE,M,RP,9999
W ( 3/27),Brad Roney RP | ARI,M,RP,9999
W ( 3/27),Dionys Rodriguez SP | STL,M,SP,9999
W ( 3/27),Cody Bolton RP | SEA,M,RP,9999
W ( 3/27),Taylor Widener RP | ATL,M,RP,9999
W ( 3/27),Hunter Hollan SP | CIN,M,SP,9999
W ( 3/27),Kaleb Fontenot RP | TEX,M,RP,9999
W ( 3/27),Gage Jump SP | ATH,M,SP,9999
W ( 3/27),Kyle Kinman RP | ATL,M,RP,9999
W ( 3/27),Andrew Schultz RP | PHI,M,RP,9999
W ( 3/27),Brock Moore RP | SEA,M,RP,9999
W ( 3/27),Brian Holmes RP | HOU,M,RP,9999
W ( 3/27),Rob Griswold RP | ATL,M,RP,9999
Centreville Blue Sox,Brandon Woodruff SP | MIL ,A,SP,9999
W ( 3/27),Kelly Secrest RP | NYM,M,RP,9999
W ( 3/27),Matt Moore RP | BOS ,M,RP,9999
W ( 3/27),Preston Gainey RP | MIL,M,RP,9999
W ( 3/27),Luis Diaz SP | SD,M,SP,9999
W ( 3/27),Eduard Santos RP | ATH,M,RP,9999
W ( 3/27),Tanner Rainey RP | PIT ,M,RP,9999
W ( 3/27),Ben Vespi SP | BAL,M,SP,9999
W ( 3/27),Nick Bennett RP | MIL,M,RP,9999
W ( 3/27),Jeremy Kehrt SP | LAD,M,SP,9999
W ( 3/27),Marino Santy SP | CHC,M,SP,9999
W ( 3/27),Fineas Del Bonta-Smith RP | PIT,M,RP,9999
W ( 3/27),Luis Pena RP | LAA,M,RP,9999
W ( 3/27),Keaton Winn SP | SF ,M,SP,9999
W ( 3/27),Alek Jacob RP | SD,A,RP,9999
W ( 3/27),Kohl Drake SP | TEX,M,SP,9999
W ( 3/27),Luis Rodriguez RP | NYM ,M,RP,9999
W ( 3/27),Kieran Lovegrove SP | SF,M,SP,9999
W ( 3/27),Juan Zapata RP | CLE,M,RP,9999
Iowa Cubs,Eduardo Rodriguez SP | ARI,A,SP,9999
Iowa Cubs,Jarlin Susana SP | WAS,M,SP,9999
W ( 3/27),Kenyon Yovan RP | LAA,M,RP,9999
W ( 3/27),Aidan Curry SP | TEX,M,SP,9999
W ( 3/27),Bruce Zimmermann RP | MIL,M,RP,9999
W ( 3/27),Hobie Harris RP | BOS,M,RP,9999
W ( 3/27),James Naile RP | STL,A,RP,9999
W ( 3/27),Samuel Reyes RP | CHC,M,RP,9999
W ( 3/27),Anderson Pilar RP | ATL ,A,RP,9999
W ( 3/27),Mitch Lively RP | WAS,M,RP,9999
W ( 3/27),Jose Corniell SP | TEX ,M,SP,9999
W ( 3/27),Tony Santillan RP | CIN ,A,RP,9999
W ( 3/27),Daniel Robert RP | TEX ,M,RP,9999
W ( 3/27),Zach Logue RP | LAD,A,RP,9999
W ( 3/27),Nick Zwack SP | SF,M,SP,9999
W ( 3/27),Marco Carrillo RP | CHC,M,RP,9999
W ( 3/27),Denny Bentley RP | MIN,M,RP,9999
W ( 3/27),Adrian Hernandez SP | TOR,M,SP,9999
W ( 3/27),Tanner Chleborad RP | BAL,M,RP,9999
W ( 3/27),Julian Garcia RP | PHI,M,RP,9999
W ( 3/27),Cole Phillips SP | SEA ,M,SP,9999
W ( 3/27),Joel Diaz SP | NYM,A,SP,9999
W ( 3/27),Matt Foster RP | CHW,A,RP,9999
W ( 3/27),Jacob Bresnahan SP | SF,M,SP,9999
W ( 3/27),Jimmy Lewis SP | LAD,M,SP,9999
W ( 3/27),Adam Hill SP | NYM,M,SP,9999
W ( 3/27),Zane Barnhart RP | BAL,M,RP,9999
W ( 3/27),Brody Brecht SP | COL,M,SP,9999
W ( 3/27),Codi Heuer RP | TEX,M,RP,9999
W ( 3/27),Alfred Gutierrez RP | SF,M,RP,9999
W ( 3/27),Anyelo Gomez RP | BOS,N,RP,9999
W ( 3/27),Ryan Middendorf RP | MIL,M,RP,9999
W ( 3/27),Anderson Paulino RP | KC,M,RP,9999
W ( 3/27),Elliot Ashbeck RP | SD,M,RP,9999
W ( 3/27),Alex Katz RP | CHW,M,RP,9999
W ( 3/27),Joe Jimenez RP | ATL ,IL,RP,9999
W ( 3/27),Stetson Allie RP | TB,M,RP,9999
W ( 3/27),"Darren McCaughan RP,SP | MIN ",M,"RP,SP",9999
W ( 3/27),Alex Hoppe RP | BOS,M,RP,9999
W ( 3/27),Joel Hurtado SP | LAA,M,SP,9999
W ( 3/27),Casey Lawrence RP | SEA,M,RP,9999
South Carolina Ballcocks,Aaron Civale SP | MIL,A,SP,9999
W ( 3/27),Jose Geraldo RP | SD,M,RP,9999
W ( 3/27),Jake Palisch RP | CHW,M,RP,9999
W ( 3/27),Matt Krook RP | ATH,M,RP,9999
W ( 3/27),Ryan Horstman RP | SEA,M,RP,9999
W ( 3/27),Ian Leatherman RP | TB,M,RP,9999
W ( 3/27),Jeremy Rhoades RP | LAA,M,RP,9999
Iowa Cubs,Freddy Peralta SP | MIL,A,SP,9999
W ( 3/27),Mason Adams SP | CHW,M,SP,9999
W ( 3/27),Robert Dominguez RP | NYM ,M,RP,9999
Wrigleyville Fielders,Justin Verlander SP | SF,A,SP,9999
W ( 3/27),Harrison Kreiling SP | SEA,M,SP,9999
W ( 3/27),Tyler Zuber RP | NYM ,A,RP,9999
W ( 3/27),Hunter Stratton RP | PIT ,A,RP,9999
W ( 3/27),Robinson Pina SP | MIA,M,SP,9999
W ( 3/27),"Cole Irvin RP,SP | MIN",A,"RP,SP",9999
W ( 3/27),Bryan Shaw RP | CIN,M,RP,9999
W ( 3/27),Sean Hjelle RP | SF ,M,RP,9999
W ( 3/27),Lucas Long RP | BAL,M,RP,9999
W ( 3/27),Chase Costello RP | MIL,M,RP,9999
W ( 3/27),Jose Mesa SP | NYY,N,SP,9999
W ( 3/27),Ty Madden RP | DET ,A,RP,9999
W ( 3/27),Connor Brogdon RP | LAA,M,RP,9999
W ( 3/27),Ulices Campos RP | DET,M,RP,9999
W ( 3/27),Ryne Stanek RP | NYM,A,RP,9999
W ( 3/27),Tyler Cyr RP | LAD,A,RP,9999
W ( 3/27),Mason Albright SP | COL,M,SP,9999
W ( 3/27),Adam Leverett RP | PHI,M,RP,9999
W ( 3/27),Ethan Elliott SP | SD,A,SP,9999
W ( 3/27),Benjamin Onyshko RP | SEA,M,RP,9999
W ( 3/27),Tyler Davis RP | CHW,M,RP,9999
W ( 3/27),Jorge Benitez RP | LAD,M,RP,9999
W ( 3/27),Cooper Adams RP | BOS,M,RP,9999
W ( 3/27),Ethan Bagwell SP | ATL,M,SP,9999
Northern Virginia River Rats,Kris Bubic RP | KC ,A,RP,9999
W ( 3/27),Valente Bellozo SP | MIA ,M,SP,9999
W ( 3/27),Slade Smith RP | DET,M,RP,9999
W ( 3/27),Owen Murphy SP | ATL ,M,SP,9999
W ( 3/27),Andry Lara SP | WAS,M,SP,9999
W ( 3/27),Zac Ryan RP | LAA,M,RP,9999
W ( 3/27),Bear Bellomy RP | PIT,M,RP,9999
W ( 3/27),Mike Augliera RP | BOS,M,RP,9999
W ( 3/27),Yoelvin Silven RP | CHW,A,RP,9999
W ( 3/27),Zak Kent SP | CLE,M,SP,9999
W ( 3/27),Keylan Killgore RP | KC,M,RP,9999
W ( 3/27),Brady Aiken SP | CLE,M,SP,9999
W ( 3/27),Phil Fox RP | CHW,M,RP,9999
W ( 3/27),Ronald Shaban RP | STL,M,RP,9999
W ( 3/27),Gerardo Gutierrez RP | ARI,M,RP,9999
W ( 3/27),Michael Cuevas SP | WAS,M,SP,9999
W ( 3/27),Hayden Snelsire RP | TB,M,RP,9999
W ( 3/27),Wes Helsabeck RP | LAD,M,RP,9999
W ( 3/27),Thomas Ponticelli RP | COL,M,RP,9999
W ( 3/27),Jacob Zibin SP | CLE ,M,SP,9999
W ( 3/27),Max Bain SP | CHC,M,SP,9999
W ( 3/27),Tim Hill RP | NYY,A,RP,9999
W ( 3/27),Conor Larkin RP | TOR,M,RP,9999
W ( 3/27),Izack Tiger SP | TEX ,M,SP,9999
W ( 3/27),Cam Robinson RP | NYM,M,RP,9999
W ( 3/27),Amos Willingham RP | ATL,M,RP,9999
W ( 3/27),Lance Lynn SP | STL,A,SP,9999
W ( 3/27),Griffin Roberts SP | STL,M,SP,9999
W ( 3/27),Tyler Samaniego RP | PIT,M,RP,9999
W ( 3/27),Kyle Muller RP | ATH,A,RP,9999
W ( 3/27),Matthew Thompson SP | CHW,M,SP,9999
W ( 3/27),Zack Brown SP | CIN,M,SP,9999
W ( 3/27),Thatcher Hurd SP | NYY ,M,SP,9999
W ( 3/27),Alec Hansen RP | CHW,M,RP,9999
South Carolina Ballcocks,"Grant Holmes RP,SP | ATL",A,"RP,SP",9999
W ( 3/27),JJ Goss SP | TB,M,SP,9999
W ( 3/27),Paul Gervase RP | TB,M,RP,9999
W ( 3/27),Jack Sinclair RP | WAS,M,RP,9999
W ( 3/27),Gray Fenter SP | NYY,M,SP,9999
W ( 3/27),Kyle Cody RP | TEX,M,RP,9999
W ( 3/27),Josh Bostick SP | SF,M,SP,9999
W ( 3/27),Matthias Dietz SP | BAL,M,SP,9999
W ( 3/27),Robbie Baker RP | MIL,M,RP,9999
W ( 3/27),Ian Kahaloa SP | CIN,M,SP,9999
W ( 3/27),Austin Smith SP | SD,M,SP,9999
W ( 3/27),Zach Warren RP | PHI,M,RP,9999
W ( 3/27),John Stilson SP | PIT,M,SP,9999
W ( 3/27),Lazaro Estrada SP | TOR,M,SP,9999
W ( 3/27),Mark Washington RP | HOU,A,RP,9999
W ( 3/27),Zach Pop RP | TOR ,A,RP,9999
W ( 3/27),Austin Bergner RP | DET,M,RP,9999
W ( 3/27),Andrew Alvarez RP | WAS,M,RP,9999
W ( 3/27),Michael Kennedy SP | CLE,M,SP,9999
W ( 3/27),Christian Charle RP | MIA,M,RP,9999
W ( 3/27),Chen-Wei Lin SP | STL,M,SP,9999
W ( 3/27),Adam Seminaris SP | MIL,M,SP,9999
W ( 3/27),Michael Gomez RP | STL,M,RP,9999
W ( 3/27),Jonathan Loaisiga RP | NYY ,IL,RP,9999
W ( 3/27),Hans Crouse RP | LAA,M,RP,9999
W ( 3/27),Duncan Snider RP | SD,M,RP,9999
W ( 3/27),Argenis Angulo RP | ATH,M,RP,9999
W ( 3/27),Moises Chace SP | PHI,M,SP,9999
W ( 3/27),Trenton Denholm RP | CLE,M,RP,9999
W ( 3/27),Sean Boyle RP | NYY,M,RP,9999
W ( 3/27),Joe Record RP | TB,M,RP,9999
W ( 3/27),Ty Adcock RP | NYM,M,RP,9999
W ( 3/27),Zach Jackson RP | ATH,M,RP,9999
W ( 3/27),Bryce Bonnin SP | TEX,M,SP,9999
W ( 3/27),Keegan Curtis RP | LAD,M,RP,9999
W ( 3/27),Keynan Middleton RP | STL,A,RP,9999
W ( 3/27),Chris Mokma SP | MIA,M,SP,9999
Lewisberg All Blacks,Reynaldo Lopez SP | ATL,A,SP,9999
W ( 3/27),Will Schomberg SP | MIA,M,SP,9999
W ( 3/27),Jake Wong RP | CIN,M,RP,9999
W ( 3/27),Dale Stanavich RP | MIA,M,RP,9999
W ( 3/27),Ronny Henriquez RP | MIA,A,RP,9999
W ( 3/27),Carson Whisenhunt SP | SF,M,SP,9999
Centreville Blue Sox,Emmet Sheehan SP | LAD ,IL,SP,9999
Lewisberg All Blacks,Matthew Boyd SP | CHC ,A,SP,9999
W ( 3/27),Tayler Saucedo RP | SEA,A,RP,9999
W ( 3/27),Matthew Gorst RP | BOS,M,RP,9999
W ( 3/27),Jonathan Cheshire RP | MIN,M,RP,9999
W ( 3/27),Robert Ahlstrom RP | TEX,A,RP,9999
W ( 3/27),Matt Eckelman RP | PIT,M,RP,9999
W ( 3/27),Theo Denlinger RP | BOS,M,RP,9999
W ( 3/27),William Fleming RP | KC,M,RP,9999
W ( 3/27),Dylan Hall RP | NYM,M,RP,9999
W ( 3/27),Wyatt Olds RP | BOS,A,RP,9999
W ( 3/27),Dylan Covey RP | ATL,A,RP,9999
W ( 3/27),Bryan Hoeing RP | SD ,A,RP,9999
W ( 3/27),Jake McCasland RP | SF,M,RP,9999
W ( 3/27),Jack Carey RP | PIT,M,RP,9999
W ( 3/27),Jared Lakind RP | PIT,M,RP,9999
W ( 3/27),Jordan Balazovic RP | DET,M,RP,9999
W ( 3/27),Elian Rodriguez RP | HOU,M,RP,9999
W ( 3/27),Spenser Watkins SP | WAS,M,SP,9999
W ( 3/27),Dedgar Jimenez RP | BOS,M,RP,9999
W ( 3/27),Matt Koch RP | COL,M,RP,9999
W ( 3/27),Patrick Copen SP | LAD,M,SP,9999
W ( 3/27),Carson Sands SP | CHC,M,SP,9999
W ( 3/27),Zac Kristofak RP | LAA,M,RP,9999
W ( 3/27),Jose Bravo RP | MIN,M,RP,9999
W ( 3/27),"Rob Zastryzny RP,SP | NYY",M,"RP,SP",9999
W ( 3/27),Jared Solomon RP | CIN,M,RP,9999
W ( 3/27),Jose Alberto Rivera SP | LAA,A,SP,9999
W ( 3/27),Todd Peterson SP | WAS,M,SP,9999
W ( 3/27),Seth Keener SP | CHW,M,SP,9999
W ( 3/27),Kohl Simas SP | CHW ,M,SP,9999
W ( 3/27),Yerry De Los Santos RP | NYY ,A,RP,9999
W ( 3/27),Grant Hartwig RP | NYM,M,RP,9999
Wrigleyville Fielders,Gerrit Cole SP | NYY ,IL,SP,9999
W ( 3/27),Andrew Misiaszek RP | CLE,M,RP,9999
W ( 3/27),Jacob Watters SP | ATH,M,SP,9999
W ( 3/27),Yilber Diaz SP | ARI,M,SP,9999
W ( 3/27),Kyle Luckham SP | WAS,M,SP,9999
W ( 3/27),Tyler Carr RP | PHI,M,RP,9999
W ( 3/27),Juan Abreu RP | WAS,M,RP,9999
W ( 3/27),Cody Morris RP | NYY,M,RP,9999
W ( 3/27),Jackson Cox SP | COL ,M,SP,9999
W ( 3/27),James Hicks RP | HOU,M,RP,9999
W ( 3/27),Jairo Lopez RP | HOU,M,RP,9999
W ( 3/27),"Xzavion Curry RP,SP | MIA",M,"RP,SP",9999
W ( 3/27),Carlos Francisco RP | PHI,M,RP,9999
Fairfax Flying Squirrels,Luis Garcia SP | HOU ,A,SP,9999
W ( 3/27),Francisco Mendoza RP | TEX,M,RP,9999
W ( 3/27),Hunter Bigge RP | TB ,A,RP,9999
W ( 3/27),Ty Johnson SP | TB,M,SP,9999
W ( 3/27),Carson Hobbs RP | LAD,M,RP,9999
W ( 3/27),Payton Martin SP | LAD,M,SP,9999
W ( 3/27),Evan Justice RP | COL,M,RP,9999
W ( 3/27),Domingo Robles SP | ATH,M,SP,9999
W ( 3/27),Douglas Orellana RP | NYM,M,RP,9999
W ( 3/27),Paul Sewald RP | CLE,A,RP,9999
W ( 3/27),Andrew Heaney SP | PIT,A,SP,9999
W ( 3/27),Tyler Myrick RP | SF,M,RP,9999
W ( 3/27),Carlos Garcia RP | TB,M,RP,9999
W ( 3/27),Danny Coulombe RP | MIN,A,RP,9999
W ( 3/27),Aaron Phillips RP | SF,M,RP,9999
W ( 3/27),Ryan Shreve RP | STL,M,RP,9999
W ( 3/27),Victor Castaneda SP | MIL,M,SP,9999
W ( 3/27),Joe Mantiply RP | ARI ,A,RP,9999
W ( 3/27),Collin Snider RP | SEA,A,RP,9999
Wrigleyville Fielders,Sandy Alcantara SP | MIA ,A,SP,9999
W ( 3/27),Konnor Ash SP | PHI,M,SP,9999
W ( 3/27),Aneuris Rosario RP | CHC,M,RP,9999
W ( 3/27),Evan Mitchell RP | CLE,M,RP,9999
W ( 3/27),Alejandro Mateo RP | CHW,M,RP,9999
W ( 3/27),Cale Coshow RP | NYY,M,RP,9999
W ( 3/27),Brody Rodning RP | HOU,M,RP,9999
W ( 3/27),Omar Bencomo RP | MIN,M,RP,9999
Iowa Cubs,Blake Snell SP | LAD ,A,SP,9999
