Top 100,Org Rk,Name,Org,Pos,Current Level,ETA,FV,Risk,Trend,Age,Ht,Wt,B,T,Sign Yr,Sign Mkt,Sign Org,Bonus,Signed From,Report,Video,PlayerId
,13,"Terrin Vavra","BAL","2B","AAA",2022,"45","Low",,"25.3861111","6' 0""","200","L","R",2018,"Draft","COL",550000,"Minnesota","Vavra isn't very physical and likely won't have the kind of power necessary to be an impact everyday player, but his swing is super athletic, he tracks pitches deep into the hitting zone, and we think he'll make enough contact to be a valuable multi-positional role player capable of manning a variety of premium positions. Vavra had a statistical breakout during his junior year at Minnesota — posting a .386/.455/.614 line with 10 homers, and everything way up from his sophomore year — and has walked at an impressive 13% clip in pro ball while hitting a bunch of doubles and swiping nearly 30 bags in just about a full season's worth of plate appearances. He is adept at picking out pitches he can drive until he has to expand with two strikes, peppering the middle of the diamond with liners. He has 35-grade raw power, but lefty sticks with Vavra's feel for contact who can also play up the middle (both middle infield spots and, starting in 2021, center field) tend to be luxury utility types.",,"24400"
,11,"Nelson Velázquez","CHC","RF","AAA",2022,"45","High",,"23.7638888","6' 0""","190","R","R",2017,"Draft","CHC",400000,"P.J. Education HS (PR)","It's appropriate to be skeptical of Fall League statistical performance due to the league's elevation, climate, and level of pitching, which was especially bad in 2021. But Velazquez has other stuff going on that lends greater legitimacy to his 2021 performance, which culminated in a cartoonish .385/.480/.712 line and a Fall League MVP award. Several swing changes (leg kick gone, more conservative toe tap implemented, hands not loading quite as deep, shorter stride) and improved physical conditioning were evident along with the uptick in offensive performance, and Velazquez's batted ball profile shifted in a meaningful way, as his groundball rate dropped from 50% to about 35%. Once a power-goof flier, Velazquez is now a substantively different player. We expect his plate discipline, which had been an issue for him and was much better in 2021, to regress to his career norms and for Velazquez to be a low-OBP hitter, which means he's still relatively volatile. He may have some lean years because of his approach, but there will be others when Velazquez hits 25 bombs while seeing fairly regular duty in right field. He and Alexander Canario are similar players likely competing for short-term reps in Chicago now that they're both on the 40-man.","SHA70C1S_Ag","23359"
,8,"Sam Huff","TEX","C","MLB",2022,"45","High",,"24.7138888","6' 4""","240","R","R",2016,"Draft","TEX",225000,"Arcadia HS (AZ)","At 6-foot-5 and 240 pounds, Huff is the biggest catcher in baseball. He's still a work in progress on defense, but Huff has persevered through myriad injuries to become a viable defensive catcher despite his size. He's gone from catching on one knee in most situations to catching on one knee all the time, even with runners on base or with two strikes. Huff's legs are so splayed out that even though receiving on one knee impacts his mobility, his legs and giant body act as a retaining wall that helps keep pitches in front of him (he does give up some long rebounds, though), and the deep one-kneed crouch helps him stay low and frame pitches near the bottom of the strike zone. Once very slow out of his crouch, Huff is now exiting it early when he needs to throw to a base, often before the pitch reaches him. He's struggled with throwing accuracy, but his pop times routinely hover around the 2.00 second mark, which is average. 
Huff has had some lower body injuries. A hamstring issue shelved him early in 2021 and he needed a surgery to remove free-floating bodies in his right knee later in the year, otherwise he would have lost rookie eligibility in 2021 instead of this year. That's the knee he catches on and that bears the biggest load as he moves around. Based on his size and injury track record, clubs think there's a greater chance relative to the baseline that Huff ends up playing mostly 1B/DH during the latter portion of his tenure. Huff has enough power to play some kind of bat-only role if that becomes the case because he has titanic, all-fields raw power. Minimalistic footwork in the box allows him to stay on time and damage pitches in the bottom third of the strike zone. He has some slider chase issues, but pitchers are playing with fire by approaching him that way because anything that doesn't finish below the zone might get tagged. There is worse-than-average upper-third, in-zone swing-and-miss happening here, and Huff is going to have a below-average hit tool. This would probably push him toward the bottom of the 1B/DH group of hitters if he ends up there, but sharing time with Jonah Heim (who was also a 45 FV prospect) will lighten the load on his legs, and also means that Huff can catch batterymates who work in such a way that they mask his deficiencies. To say he's just going to be a backup catcher isn't quite right, as Huff's power will dictate that he's in the lineup more often than that, and he and Heim are poised to produce like a star-level catcher in the aggregate.",,"22209"
,12,"Glenn Otto","TEX","SP","AAA",2022,"45","Med",,"26.5555555","6' 5""","240","R","R",2017,"Draft","NYY",323400,"Rice","We had Otto projected as a reliever for the last several years, in part because he was in a Yankees system packed with superior starting prospects for much of that time, and also because of his injury history (he missed nearly the entire 2018 season with blood clot issues in his shoulder, had another IL stint in '19, and then his workload foundation became a barrier without a '20 campaign, as Otto only worked about 70 combined innings throughout those three seasons). The Yankees held fast to starting Otto and sent the then-25-year-old back to Double-A in 2021, where he was as dominant as any pitcher in the minors (103 strikeouts vs. 14 walks in 65 innings) before a promotion to Triple-A, and eventual trade to Texas as part of the Joey Gallo deal. Otto made his big league debut last year and has continued to start, eclipsing rookie thresholds this season. He's added a sinker in 2022 and now has five pitches, the best of which is his low-80s sweeping slider. Curiously, the velocity of Otto's curveball and slider overlap almost completely and only their shape (and if you can see the catcher's signs or Otto's grip on tape) differentiate the two. While Otto's command is not precise enough to make his stuff play above its raw grades, it is good enough for him to be considered a starter, and he certainly has a deep enough repertoire. Plus, he is now several years removed from his last injury and even further removed from his most severe one. He's big league ready No. 4/5 starter with, assuming good health, a strong chance to remain a part of the rotation even as the younger righties make their way to Arlington over the next couple of years.",,"21366"
,11,"Luis Frías","ARI","SIRP","AAA",2023,"45","High",,"24.3555555","6' 3""","245","R","R",2015,"J2","ARI",50000,"Dominican Republic","Frías rocketed from High-A to the big leagues in five short months last season. He's a power pitcher, with a sinking fastball that touches 98 mph, a tight and short slider, a split that tickles the 90s, and a 12-6 hook in the low-to-mid 80s. His offspeed is more good than great: While he doesn't have a reliable bat-missing secondary just yet, all three flash average and he has some feel for sequencing, particularly in pairing his heater and curve.
Between the end of 2019 and spring training last year, Frías cleaned up his delivery. It's still a little funky, with an unusual slow-fast-slow cadence as he starts his motion, lifts his leg, and drives toward the plate, but he's much more under control now and he threw plenty of strikes at Double-A. The big knock here is his movement profile. Frías works with a four-seamer out of an over-the-top slot, but his spin rate is well below average on that and all of his secondaries, so he probably won't miss as many bats as the velo suggests. That likely pushes him to relief in the end, where his heater should crest triple digits and he'll only need one of his offspeed pitches to tick up to project as a late-inning arm. There's also a modest chance he becomes a poor-man's Sandy Alcantara, where the stuff is too good to homer against consistently and he contributes as a grounder-generating innings eater.","zxleCAlKeXc","21997"
,6,"Romy Gonzalez","CHW","SS","MLB",2022,"45","Low",,"26.0694444","6' 1""","215","R","R",2018,"Draft","CHW",125000,"Miami","Gonzalez had a breakout 2021, slugging 20 homers in 78 games at Double-A Birmingham before a promotion to Charlotte for the final few weeks of the season. He has experience playing defense all over the field, seeing time mostly at shortstop, though he spent at least a little bit of time everywhere but first base and catcher in 2021. He continued to get run at a variety of positions during big league spring training but has only played short at Charlotte in the week and a half prior to publication. 
Gonzalez is a physical guy who's a little bit stiff, but he is rangy with a strong, if sometimes erratic arm. Even if his actions aren't slick and sexy, Romy does some stuff on defense that makes you think he can actually pass at shortstop, though he made 19 errors in 80 games there, which would easily lead the majors if you prorated that to a full season; Bo Bichette actually led  in errors in 2021 with 24. I know we're talking about errors, but that's a big gap. He has had some throwing accuracy issues early on in Triple-A this year. Gonzalez's feel for infield defense is much more polished than what he shows you in the outfield, though his speed under way and effort level make up somewhat for his lack of feel. It's important that he find a way to play multiple positions since it's a much more likely avenue for him to impact a big league club, as his hit tool issues will make it tough for him to play every day. 
Gonzalez's carrying tool is his above-average raw power, but he has a huge hole on the inner half and swings through middle-middle and middle-in pitches with alarming frequency. Leave something up and away from him, though, and he'll punish you. He has the strength to get extended on pitches on the outer third and do damage the other way. Big league pitchers are going to attack him with inner half velocity and dare him to catch it, and Romy may not be able to. As long as he's playing some shortstop, it's perfectly fine for him to end up being a 30 bat provided he's getting to some of that power and helping enable managerial creativity through his versatility.",,"21562"
,11,"Beau Brieske","DET","SP","MLB",2022,"40+","Low",,"24.4888888","6' 3""","200","R","R",2019,"Draft","DET",75000,"Colorado State - Pueblo","No, not ""Bill Brasky."" It's Beau Brieske, a 27th round steal from the 2019 draft who has already reached Double-A and is likely to be a short-term rotation candidate for the big league club. Brieske goes right at hitters. His fastball's shallow approach angle gives it bat-missing utility at the top of the zone and he knows how to use it to set up his sweeping slider. He'll also occasionally create bat-missing action on his changeup, and can dump in a slower curveball early in the count to try to get ahead of hitters, though this pitch is hittable when it catches too much of the zone. From a body and pitch shape standpoint, José Urquidy is a good comp, though Urquidy's changeup is at least a full grade better than Brieske's is right now. His short arm action gives us hope that it might eventually become a more consistent out-pitch for him, making Brieske a No. 4/5 starter.",,"26079"
,14,"Jonathan Heasley","KCR","SP","",2022,"40+","Med",,"25.6777777","6' 3""","225","R","R",2018,"Draft","KCR",247500,"Oklahoma State","Heasley was a draft-eligible sophomore who simply didn't pitch all that well in college. He moved from the Oklahoma State bullpen to the rotation as a sophomore, but walked a batter every other inning and gave up more hits than anyone with his quality of stuff should give up in college. He has been nothing but extremely consistent and effective in pro ball, tallying at least 20 healthy starts in the mid-minors during each of his first two full pro seasons and keeping his walks low, below 3-per-9 IP from 2019-21. During this stretch, we had Heasley evaluated as a fastball/changeup reliever because his mid-70s curveball, despite it's plus raw spin, was easy to identify out of his hand and played like a below-average pitch, leaving him with two viable offerings. Fresh in 2022 has been a harder, mid-80s slider (he hasn't scrapped the curve, it's just become Heasley's fourth pitch) that flashes plus. For how new the pitch is, Heasley has impressive feel for locating it, though it has a tendency to back up as he fatigues later in outings. The steady middle relief floor is still the bedrock of Heasley's profile, but the new slider gives him a chance to break out and stick in the big league rotation.",,"22224"
,18,"Graham Ashcraft","CIN","SIRP","MLB",2022,"40+","Med",,"24.6388888","6' 2""","218","L","R",2019,"Draft","CIN",247500,"UAB","While we're still projecting Ashcraft in the bullpen, he's checked the ""on-paper performance"" box and reached Double-A as a starter, undoubtedly upping his chances of ending up in a rotation. After the Reds left Ashcraft to train remotely throughout 2020, he posted a 3.00 ERA and 129-to-37 strikeout-to-walk ratio across 22 starts, averaging about five innings per outing. Why the stubborn relief projection then? Ashcraft's build and grip-it-and-rip-it delivery are atypical for a starter, he's had a couple of hip surgeries, and his fastball and slider constitute about 97% of his pitch usage. Both of those pitches — a naturally cutting (and sinking — it's kind of weird) mid-90s fastball and a two-planed, mid-80s slider — are very good, and fit in the back of a bullpen should Ashcraft move there. He came out sitting 95-97 mph in early 2022 spring outings. This is Ashcraft's 40-man evaluation year and he'll likely be added after the season, then make his big league debut in 2023. If he can throw quality strikes with his fastball instead of being loose in the zone, and if a third, distinct pitch comes to the fore, we'll be inclined to start projecting him in a rotation. His early-career role may be impacted by an organizational need for starters rather than be determined with performance optimization in mind.",,"27552"
,13,"Nick Fortes","MIA","C","MLB",2022,"40+","Low",,"25.8888888","6' 0""","210","R","R",2018,"Draft","MIA",425000,"Ole Miss","Fortes, long a prospect because of his defensive ability and above-average arm, is proving hard to make swing and miss at the upper levels. He's especially adept at getting on top of high fastballs and has one of the lowest swinging strike rates in this org. His control of the zone and bat-to-ball skills give him more offensive ability than is typical of a generic backup catcher, which he has been projected as basically his entire career. While the small-sample power numbers he's producing on paper are not likely to be sustained (he's slugging a ridiculous .629 as of publication and has an xSLG of over .500 across about 50 big league batted ball events), Fortes looks like more than a backup and actually has a shot to get the lion's share of the catching reps in Miami for the next few years.",,"21538"
,10,"Andre Pallante","STL","MIRP","MLB",2022,"40+","Low",,"24.0361111","6' 0""","203","R","R",2019,"Draft","STL",455600,"UC Irvine","More of the same Cardinals' draft elements shine through Pallante, who was young for a college draftee (just 20 on draft day) and had a strong two-year track record of starting at Irvine. Again, we see a pitcher whose fastball shape — in Pallante's case, some with natural cut and some with two-seam sink — makes it so it doesn't miss bats even though Pallante throws very hard. He complements the heat with a short, more explicit (as in, obvious) mid-80s cutter/slider, and a very explicit (as in, profane) upper-70s 12-to-6 curveball. It's a weird collection of pitches that generates a heavy dose of groundballs. From a statistical standpoint, Pallante looks like a lock to start: he's done nothing but throw strikes as an amateur and pro prospect, and sustains his velocity deep into games. Visually, his delivery looks unlike that of any starter in baseball, almost more like a tennis serve than a pitcher's mechanics, with some violence about the head and neck. Given how thin St. Louis' rotation feels due to Jack Flaherty's stubborn injury issues, it's more likely Pallante gets continued run in the Cardinals rotation for now (he graduated from rookie eligibility earlier this year). It might be ideal for him to be a multi-inning relief weapon who can come in and throw water on a would-be rally by getting a key groundball, then work another frame from start to finish. Either way, Pallante's bizarre mix should enable him to have a sizable impact on a pitching staff.",,"26108"
,14,"Jonah Bride","OAK","C","MLB",2022,"40+","Med",,"26.7611111","5' 11""","198","R","R",2018,"Draft","OAK",1500,"South Carolina","A catcher conversion will likely carry the squat Bride through the threshold of the big leagues and into a very cool bench role as a third catcher who can also play both corner infield spots. Bride walked as much as he struck out at Double-A this year but doesn't have the raw power to profile at first base, where he's now spending most of his time. He only began catching in a normal game environment during the fall of 2021, both at instructs and during Fall League, the latter being an absurd assignment for someone new to the position. Bride handled it with aplomb and is likely to improve into a viable big league catcher. We considered Bride for the 40+ tier to indicate that he might track similarly to Austin Nola, who made a similar late conversion and looks like a suitable everyday catcher when healthy, but we didn't receive a lot of industry support for that potential outcome here. Scouts instead think Bride will be a Swiss Army knife bench player.",,"24703"
,7,"Bryce Elder","ATL","SP","MLB",2022,"40+","Med",,"23.3666666","6' 2""","220","R","R",2020,"Draft","ATL",850000,"Texas","Since signing with the Braves, Elder has reshaped his secondary offerings, scrapping his seldom-used mid-70s curveball from college, while introducing an upper-80s cutter, and then increasing the usage of that pitch in 2022. His glove-side slider command is above-average, while Elder's feel for the rest of his stuff is below. He has tended to live in the zone with his sinking fastball but isn't commanding it with precision. The cutter and Elder's newly heavy use of it will help keep hitters off his sinker, but its shape and pedestrian velocity make it a comfortably below-average pitch. Elder's changeup still has room for growth if he can learn to locate it more consistently. There are times when it looks like his nastiest pitch, but too many of them are still finishing in the heart of the strike zone. He looks like a grounder-getting fifth starter right now, but Elder's durability (more innings, more WAR) and the hope that he might yet refine his changeup command could see him vault that projection down the line, which is where the 40+ distinction is coming from.",,"27779"
,15,"Ron Marinaccio","NYY","MIRP","AAA",2022,"40+","Med",,"27.25","6' 2""","205","R","R",2017,"Draft","NYY",,"Delaware","At least for us, Marinaccio was a 2021 revelation. The former Blue Hen had a four-tick bump in velocity and now sits 94 mph. While pitching exclusively in relief, he rode a three-pitch mix across three levels in 2021, performing better and better at each stop, en route to a 40-man add after the season. Marinaccio is extremely likely to factor in the Yankees' 2022 bullpen as a bulk middle-inning reliever, and his stuff quality portends a bigger future role. Even with the velocity bump, his best pitch is still his trapdoor-action changeup, which sits mostly in the 80-84 mph range. His command is only fair, but Marinaccio's changeup has so much movement that it still elicits whiffs when he doesn't locate it well. His slider and tailing fastball, which have divergent movement, are more reliant on location and deception. Indeed, righty batters look very uncomfortable in the box against Marinaccio, who has a loose, quick arm stroke and low-ish slot. He's a nice four-to-six out fireman right now, and will be utterly dominant if he can add length and consistency to his slider.",,"23488"
,17,"Colin Holderman","PIT","SIRP","MLB",2022,"40+","Low",,"26.9805555","6' 7""","240","R","R",2016,"Draft","NYM",400000,"Heartland CC (IL)","Lopez is a huge-framed, 19-year-old infielder who hit .258/.341/.393 in the old Florida State League (typically a pitcher-friendly environment) while spending time at second base, shortstop and (mostly) third. He has a pretty exciting hit/power combination for a hitter his age, showing proclivity for big contact to dead center and the opposite-field gap. Lopez is a bigger guy but his swing is very well-balanced and athletic. He tracks pitches well and is willing to let pitch location dictate whether he pulls the ball or stays through it to center and right, deriving his power from natural strength rather than swinging with wild effort. The high-waisted Lopez has a wide range of athletic/mobility outcomes that will impact where he ultimately ends up on defense. He is much more likely to wind up on the fringes of 3B/1B than he is to see middle infield time at maturity. That puts pressure on his plate discipline to improve, since right now Lopez is a little too proactive at the plate and might be exposed at the upper levels. If he moves to first base, this will become especially scary. For now, he's lithe enough for third, where he has a pretty good shot to to be an everyday player based on the hit/power combo alone. Note that Lopez's 40-man/Rule-5 roster evaluation year is 2022, and that Pittsburgh's farm system depth, plus their openness to Rule-5 exposure for prospects a great distance from the majors makes him relatively unlikely to be added a year from now, unless he really blows the doors off of High-A. ",,"22361"
,9,"David Hensley","HOU","2B","AAA",2023,"40+","Med",,"26.5083333","6' 6""","190","R","R",2018,"Draft","HOU",1000,"San Diego State","Hensley is a very strange, dichotomous, multi-positional prospect who, at 6-foot-6, has been tasked with playing lots of 2B/SS in the upper levels of the minors. While he has below-average hands, Hensley shows an ability to throw from all kinds of funky platforms, and his internal clock and instincts are quite good. He's played every position but center field in pro ball, and while he should only stand at shortstop in case of emergency, he's fine everywhere else. He also has better bat-to-ball feel than is typical for such a long-levered hitter, and is especially adept at barreling pitches on the inner third. While he'll occasionally torch balls in excess of 110 mph, Hensley tends to make low-lying contact and most of his power comes from peppering the gaps with doubles contact. That he is a contact-oriented, versatile infielder at his size is extremely weird. Well-rounded offense and defensive versatility should enable Hensley to impact most games, and he'd be fine stepping in for a multi-week residency at any infield position as an injury stopgap.",,"25111"
,19,"René Pinto","TBR","C","AAA",2022,"40+","Low",,"25.9138888","5' 10""","215","R","R",2013,"J2","TBR",100000,"Venezuela","Passed over in the Rule 5 Draft multiple times and at one point electing minor league free agency, Pinto enjoyed a 2021 breakout, clubbing 20 homers in a year split between Double-A Montgomery and Triple-A Durham. It more than doubled his previous career high of just eight dingers. Good health may have contributed to the breakout as much as anything else, as Pinto spent chunks of time on the IL earlier in his minor league career. He also looked trimmer and more athletic, and his swing had been overhauled in 2021 (his hands set up higher, and a new toe-tap stride has been implemented), all things that support the idea that the uptick in power is real rather than anomalistic. It all combined to compel the Rays to add him to their 40-man roster after the season. The improved conditioning also helped some aspects of Pinto's defense, especially his throwing. He is now quicker out of his crouch and has more consistent and efficient footwork, popping in the 1.90s pretty consistently. Pinto catches on one knee in all situations, which hampers his mobility and ball-blocking at least a little bit, and his hands and receiving are acceptable, if unspectacular. He's also a little too aggressive at the plate, and struggles to get on top of fastballs up and away from him. Easily projecting as a bat-first backup now, Pinto's trajectory indicates he has a shot to grow into a more prominent role as part of heavy timeshare with Proctor.",,"19859"
,11,"Drew Waters","KCR","CF","MLB",2022,"40+","High",,"23.7527777","6' 2""","183","S","R",2017,"Draft","ATL",1500000,"Etowah HS (GA)","Waters was a tooled-up second round pick who signed a slightly below-slot deal with the Braves, and coasted through the low minors, earning a Double-A assignment to start 2019 when he was still only 20. He hit .319/.366/.481 there and was a unanimous top 100 prospect the following offseason. Waters' plate discipline turned out to be in a red flag area and since that season, upper-level pitching has exploited his free-swinging approach, and Waters' performance has since taken a dive. 
During his big league tenure he's striking out at a 37% clip. He still has rare raw power for a switch-hitter who can play a good center field, and even though he's likely to end up with a well-below average hit tool such that he's not producing like an everyday player, up-the-middle defenders who can damage mistakes from both sides of the plate tend to carve out a big league role. Waters' long speed, athleticism and arm strength allow him to make the occasional spectacular defensive play, while his hands and balls skills are more of a mixed bag. His toolset is similar to that of a diluted Aaron Hicks (with 30-grade plate discipline). Most contemporary fourth outfielders are really just part of a platoon somewhere and tend to come from the part of the prospect pool with more stable hit tools. Instead Waters feels like an abnormally dangerous fifth outfielder.","lNnHDBf17DI","20505"
,4,"Steven Wilson","SDP","SIRP","AAA",2022,"40+","Low",,"28.1027777","6' 3""","221","R","R",2018,"Draft","SDP",3000,"Santa Clara","Once a 23-year-old senior sign who missed a year of college ball due to Tommy John, Wilson has rapidly emerged as a potential impact bullpen piece thanks largely to his fastball, which tops out at 97 mph and benefits from its other traits, which give it upshot angle and huge carry. The Padres accelerated Wilson's developmental track in 2019 by skipping him over Double-A, and he was dominant as Escogido's closer during the winter of '20 and then again last season at Triple-A , where he struck out 63 batters in 39 innings. His fastball is a dominant offering and should help Wilson be more than just a middle-inning reliever even though his secondary stuff is just okay.",,"20353"
,6,"Reiss Knehr","SDP","MIRP","AAA",2022,"40+","Med",,"25.9111111","6' 0""","205","R","R",2018,"Draft","SDP",80000,"Fordham","A late pick in 2018, Knehr (people within the org pronounce it like Greg Kinnear's last name) pitched well in the low-minors during his first two pro seasons and then was a scout favorite during the Padres' heavily-targeted '20 instructs period ahead of several big trades. Knehr is now in the upper-levels of the minors and had a 29-inning travel mug of coffee with the big club in 2021. He's funky, deceptive, and his changeup has bat-missing action. He only tops out around 96 mph, but he hides the ball well and his fastball has enough movement to stay off barrels. It rides in on the hands of righties and moves enough to induce the occasional chase from lefty batters, though the changeup is more often Knehr's putaway pitch. He can also get whiffs with his breaking ball, but he doesn't have consistent feel for locating that pitch to his glove side, and it often backs up on him. It can freeze righty hitters (who have noted his fastball tail and think they're about to get plunked) by diving into the zone for called strikes. Throw in an upper-80s cutter and Knehr has the well-composed repertoire of a No. 4/5 starter but without the command to weaponize all of his pieces. He could have a sizable short-term impact as a bulk middle-inning reliever who mixes his pitches evenly, and makes quick, unpredictable work of a lineup once through. The walks would be more palatable in that role and it would still give Knehr the innings foundation to be a starter if his command clicks. It's feasible things might break late for Knehr in that area, as he's coming from a smaller program and missed a year of development due to the pandemic.",,"21541"
,17,"Diego A. Castillo","PIT","2B","AAA",2022,"40+","Med",,"24.925","5' 11""","185","R","R",2014,"J2","NYY",750000,"Venezuela","Castillo got $750,000 as a skills-over-tools amateur prospect coming out of Venezuela. He hung around the honorable mention section of the Yankees prospect lists for several years before falling off after three seasons of well below-average offensive output at the level to which he was assigned. During that time, though, he was making an awful lot of contact, typically running strikeout rates close to 10%. Despite that impressive stat and Castillo's ability to (mostly) play a viable second base, he was passed over in the last two Rule 5 drafts. Then he had something of a 2021 breakout, hitting 11 homers (more than he had totaled in his entire career entering the season) in 58 games before the Yankees dealt him to Pittsburgh as part of the Clay Holmes trade. A few analytically-minded team personnel advocated for Castillo's inclusion in our in-season updates to the Top 100 because he has elite in-zone contact rates, hits the ball in the air a lot, plays the middle infield, and has performed on paper at the upper levels. 
The visual evaluation is still that of a skills-over-tools guy without the kind of explosion and athleticism that actually merits that kind of FV, but there are statistical indicators that suggest Castillo is different than he was when teams were passing on him in the Rule 5. His pull rate is up, his groundball rate is down, and Castillo's swing is naturally well-positioned for the current hitter/pitcher metagame, featuring lots of action toward the top of the strike zone. You can limit the damage he does toward the bottom of the zone. Castillo is a mixed bag on defense, capable of making routine plays all over the infield but lacking in spectacular range and athleticism. He might end up fitting best at third base but he'd be more valuable playing a lot of shift-aided second base — a Keystone Light, if you will. He's at least a 1 WAR role-player, though the feel for contact gives him a shot to break better than that.",,"19906"
,16,"Brian Serven","COL","C","A",2022,"40+","Low",,"27.4055555","6' 0""","195","R","R",2016,"Draft","COL",400000,"Arizona State","Late-blooming catching prospect Brian Serven had been hovering around league-average offensive performance throughout his minor league career before a huge 2022 breakout, during which he began to make adjustments to his approach. Serven has seen something like 50% sliders in 2022 as opponents try to get the free-swinging Sun Devil to chase, but instead his walk rate exploded in his second taste of Triple-A. His swing path is best suited for clubbing pitches down and away from him, and he's banged the sliders that don't finish. He has average pull-power, but that's really the only area he does big damage. It might actually be enough for Serven to be Colorado's catcher of the immediate future if his approach changes are real. He's made some strides on defense, as well. While Serven was at ASU, he struggled badly with ball-blocking, and at times it seemed like he was so beat up that he couldn't move to block one more pitch in the dirt from the poorly-developed ASU arms. He operates out of a high crouch and looks more mobile now, though he still gives up some long rebounds. Serven's arm plays down due to a long exchange, but he's a great pitch framer (at least, to the naked eye), especially at the bottom of the strike zone, where Serven's strong hands operate like they're filled with helium. While flawed, Serven is a capable big league catcher with enough of a bat that he might actually be more than just a backup, though he's likely just holding a seat for Drew Romo.",,"19422"
,8,"Zack Thompson","STL","SP","MLB",2022,"40+","Low",,"24.925","6' 2""","225","S","L",2019,"Draft","STL",3000000,"Kentucky","Arguably the most talented college arm in the 2019 draft, Thompson fell (at least in part) because of injury issues speckled throughout his amateur career. After he signed, he was used pretty conservatively in a bullpen role for workload/health reasons, then was sent straight to Triple-A in 2021, where he struggled some with walks. That continued in a more stark, concerning way during his 2021 Fall League run, when Thompson was throwing about as hard as he ever has, but walked nearly a batter per inning. The Cardinals changed his position on the rubber in 2022 and this simple tweak may have remedied things. While Thompson began the year starting at Memphis, he's made his big league debut deployed mostly in long relief outings. The headline pitch here is Thompson's picturesque curveball, a deadly, mid-70s parabola much like Liberatore's. Like Libby, Thompson's fastball traits don't fit perfectly with it, and the curveball pops out of his hand in a noticeable way, which impacts hitters' propensity to chase it. It limits his curveball's utility, but it's a great in-zone offering he can use to get ahead of hitters and generate groundballs. Still sitting 93-94 mph, his fastball can get swings and misses up and to the arm side of the plate. There's a new-ish cutter/slider here, too, and it's interesting that even though Thompson has elite curveball spin rates, it hasn't translated to the spin on the cutter/slider at all. He's barely thrown the pitch in the big leagues even though it was operating at a 14% clip at Memphis; it looks below-average to the eye. There's no dominant swing-and-miss offering here, no matter how pretty Thompson's curveball might be. Assuming the recent strike throwing rebound holds, Thompson still projects to be a lower-impact rotation piece with a shot to pop better than that if his feel for spin can be parlayed into a second good breaking ball down the line.",,"25918"
,14,"A.J. Alexy","TEX","SIRP","",2022,"40+","Med",,"24.4444444","6' 4""","195","R","R",2016,"Draft","LAD",597500,"Twin Valley HS (PA)","Alexy, who was part of the Yu Darvish trade return from the Dodgers, continues to start at Triple-A because the Rangers are still starter-needy on their 40-man roster, but in a vacuum, we think he'd most excel in a multi-inning relief role. He's long had premium arm strength and a plus-flashing breaking ball, while strike-throwing and mechanical violence have fueled the relief projection. Alexy holds 93-95 mph as a starter, peaking in the 96-98 range. He's sustained that while remaining pretty healthy throughout his pro career save for the 2019 season (lat strain), racking up about 20 appearances (all but a few of them starts) during every other minor league season since '17. Alexy underwent a mechanical change similar to the one Lucas Giolito made and now has a much shorter arm action than he did a few years ago, but this hasn't resulted in finer control, and Alexy is a stuff-reliant in-zone bully at best. His fastball is more about arm strength and angle than movement (and it missed fewer bats than we'd have guessed during Alexy's 2021 cup of coffee), and pairs nicely with his 12-to-6 upper-70s curveball, which he de-emphasized last season. Instead, Alexy used his mid-80s slider and changeup each about 18% of the time in 2021, though his changeup usage has been down considerably at Triple-A in deference to his curve. Whether this shift has been driven by a short-term developmental focus or will be Alexy's new approach to pitching in the big leagues isn't clear. His pronation-style changeup has developed a lot and has become Alexy's finishing pitch against lefty hitters, so it's likely going to be a big part of how he gets outs in whatever role he ends up in, be it a walk-prone, inefficient starter or a four-to-six out weapon.","ekkMVb-yMKc","22343"
,18,"Michael Massey","KCR","2B","MLB",2022,"40","Med",,"24.525","6' 0""","190","L","R",2019,"Draft","KCR",472500,"Illinois","Massey is another of the 2019 draft's college position players who is tough to evaluate on paper because he missed the 2020 season due to the pandemic, creating a gap in his performance track record and a discordance between his age and level of performance on the back of that gap. Massey is not only in that bucket, but he was also dealing with a back issue that impacted his performance in 2019. Sent to High-A in 2021, he had a huge season, slashing .289/.351/.531 with 50 extra-base hits (21 of them homers) and an impressive 15% K%. Of course, he was a 23-year-old college hitter crushing A-ball pitching, albeit one who hadn't been healthy and active for two years. Not all of the visual and underlying statistical evidence corroborates Massey's 2021 line. While he has some hitterish elements (the short-levered Massey is adept at catching fastballs on the inner third), his swing is relatively grooved, he tends to be vulnerable to back-foot breaking balls, and he's a fairly aggressive swinger. His peak exit velocities aren't what you'd expect from someone who just hit 20 bombs, resting comfortably below average, and the same is true of his barrel rate. His swing is so geared for lift, however, that even if he doesn't have big raw, Massey seems likely to hit for in-game power by virtue of how often he hits the ball in the air. Massey has only ever played second base in pro ball and he probably needs to start branching out to other positions since he doesn't quite have the hit/power combination to project as an everyday second baseman. He's not a candidate to try to move up the defensive spectrum, especially not in an org that is loaded at shortstop ahead of him. Instead, we'll be looking for him to get some reps at third base and the outfield corners en route to a lefty-hitting utility role. ",,"27684"
