Top 100,Org Rk,Name,Org,Pos,Current Level,ETA,FV,Risk,Trend,Age,Ht,Wt,B,T,Sign Yr,Sign Mkt,Sign Org,Bonus,Signed From,Report,Video,PlayerId
,11,"Justyn-Henry Malloy","DET","3B","MLB",2025,"40+","Med",,"24.6166666","6' 1""","212","R","R",2021,"Draft","ATL",297500,"Georgia Tech","Malloy was a raw but toolsy third baseman at a New Jersey high school in 2018, but a strong commitment to Vanderbilt prevented him from getting much actual pre-draft consideration. Two years of struggles with the Commodores resulted in just 39 total at-bats before Malloy transferred to Georgia Tech for his junior year. He slashed .308/.436/.558 with more walks than strikeouts as a Yellowjacket in 2021, his only collegiate season with actual playing time. Without a clear defensive position, Malloy fell all the way to Atlanta's sixth round pick. Within a year and a half, Malloy had coasted through Double-A and a great Arizona Fall League stint with a career OBP north of .400. The Braves traded him to Detroit for Joe Jiménez during the 2022-23 offseason, and Malloy produced another huge, OBP-driven .277/.417/.474 line in 2023 with Toledo. 
While not yet on the 40-man roster, Malloy is in position to compete for big league playing time in 2024 as Detroit's third base situation evolves. Like most of the Tigers' other upper-level position player prospects, he is not a particularly good defensive infielder. After he only played the infield in college, the Braves and Tigers have given Malloy about 50 starts in the outfield corners each of the past two seasons, and while he doesn't look especially comfortable there, his air-it-out arm strength is plus. 
Malloy's thunderous hands create big power in a short distance, and he's capable of torching pull-side contact, but I don't believe he has quite enough hit tool to be a regular corner outfielder or third baseman. Big league pitchers will bully JHM in the parts of the strike zone that he struggles to cover, and in addition to the whiffs, I worry his plate skills won't shine quite like they have so far because big leaguers know they can get him out in the strike zone. His best shot at securing a meaningful big league role includes defensive versatility that isn't yet present in his skill set. 
There is still some ironing out do to on defense, but the Tigers have the luxury of another year to do it before Malloy has to be put on the 40-man, and the field of similar players ahead of him is pretty dense, which makes me think it's more likely that Malloy will debut in 2025 than in 2024. I have cautious optimism that Malloy's defense will develop enough for him to play a role like J.D. Davis has in San Francisco.",,"29606"
,4,"Nick Loftin","KCR","2B","AAA",2024,"40+","Low",,"26.0166666","6' 1""","180","R","R",2020,"Draft","KCR",3000000,"Baylor","Eric wrote Loftin up prior to the season and he graduates playing the multi-positional role (mostly second and third base, a little bit of first and left field) that was forecast for him. His expected stats based on contact quality have been better than his surface-level performance, and he's been able to maintain his excellent bat-to-ball rates and plate discipline against big league pitching. He'd perhaps be more valuable to another club where he'd more often be needed on left side of the infield. Michael Massey's frequent platoon advantage adds to this notion. But real contenders often have players occupying roles below their talent, and that's exactly what's happening here. 
From his report: Loftin's bat-to-ball ability is meaningfully good, enough to consider him a solid role player even though he lacks the power typical of a guy profiling at the positions he can play well. We're talking an 88% in-zone contact rate and 80% contact rate overall, both plus on the big league scale. His plate coverage is fantastic, especially at the top of the strike zone, where he can tomahawk extra-base contact to his pull side. Loftin still has developing to do at first base, where his footwork and hands aren't yet polished, but he's fine at second and third base. The experiment with Loftin in center field appears to be over, so he's unlikely to play a premium position. His defensive versatility and hit tool still make him a valuable role player.",,"27630"
,7,"Spencer Arrighetti","HOU","MIRP","MLB",2024,"40+","Med",,"24.7472222","6' 2""","186","R","R",2021,"Draft","HOU",147500,"UL-Lafayette","Arrighetti had a nomadic amateur career, going from TCU to Navarro Junior College (TX) before finishing up at Louisiana. His velocity climbed throughout the 2021 and 2022 seasons, with Arrighetti throwing four ticks harder than he did in college by the end of that span. That velo spike was sustained (but plateaued) in 2023 even as the Astros took the piggyback starter leash off and Arrighetti consistently worked five innings or more. This year, he’s added a cutter to his fastball/sweeper mix and debuted (but struggled) in the big leagues, to the tune of a 5.33 ERA (3.84 FIP) as of list publication. 
Arrighetti’s fastball tails and rides in on the hands of right-handed hitters, while his sweeper breaks in the exact opposite direction. His breaking ball command is better than his fastball command, which is part of why we have him on the starter/reliever line. Considering how loose and whippy his delivery is, and that this level of velocity is relatively new for him, it’s plausible Arrighetti could sharpen his command enough to more comfortably project as a starter. His fastball plays up because of huge extension (look how far down the mound he is at release in his video), and he might not even need precise command of that pitch to bully hitters in the zone with it because of the way it jumps on them. Really what Arrighetti has needed is a more reliable way to thwart left-handed hitters, and while the new cutter definitely gives opposing hitters something else to parse, we're not sure it’s going to be a panacea against lefties. Arrighetti also has a changeup that he barely uses, and the way he tends to approach lefties is by altering the shape of his slower breaking ball to make it more vertical, like a curveball. 
As we’ve seen with 30-year-old Ronel Blanco and his new changeup, Houston can teach an old dog new tricks, and it’s plausible Arrighetti will find yet another gear with big league instruction. He’s needed as a starter right now due to injury, but, even though our FV grade for him has now gone up a tier, on a healthy, contending team’s roster, this guy is probably a multi-inning reliever.",,"29921"
,14,"Justin Martinez","ARI","SIRP","MLB",2024,"40+","High",,"23.1694444","6' 3""","180","R","R",2017,"J2","ARI",50000,"Dominican Republic","Martinez was peaking in the upper 90s before his 18th birthday, but his command, fastball shape, and the lack of a true plus secondary pitch marred his early-career performance. So too did injury. Martinez had Tommy John in 2021, which put him in a bit of a developmental bind since he came back in the middle of 2022, his 40-man evaluation year, and only had a couple months to earn a roster spot. He did. After moving to the bullpen post-surgery, Martinez saw his sitting velo leap into the 97-100 mph range, and a brand new splitter not only gave him a plus secondary weapon, but might end up being even better than that. He made his major league debut for Arizona in 2023, throwing 10 innings after striking out just under 30% of opposing batters he faced in his 49.1 frames in the PCL. He began the 2024 season in Reno, but a rash of injuries to Arizona's pitching staff has foisted him into one of the more meaningful roles in the Snakes' bullpen. 
Martinez throws from a three-quarters slot and his plus arm quickness allows him to generate elite velocity with seemingly minimal effort. While the fastball is hard, Martinez doesn't consistently produce plus carry or riding life on the offering, and his command likely has a below-average ceiling at best, limitations that will impact his fastball's overall quality. His splitter comes out of his hand with bullet spin (but barely any spin at all), which sometimes makes it look like a slider when it finishes to his glove-side, though it often just has bat-missing sink. There are even times when Martinez will mis-release his splitter and it accidentally tails back over the glove-side corner of the plate, freezing hitters. It's easily Martinez's best secondary offering and is extra deceptive because of the arm speed that he maintains when throwing the split. At present, his feel for the offering is mixed at best, and it’s not uncommon for him to produce multiple uncompetitive ones during an at-bat. The last pitch in Martinez’s arsenal is a slider that relies more on how late it moves rather than its amount of movement; it has slight tilting action and average bite. He's been mixing it in early in counts to keep hitters off his fastball. Martinez’s pure stuff is that of a high-leverage reliever, but his control will need to improve more in order to achieve that role.","24n0n54plvI","24453"
,10,"Mitchell Parker","WSN","MIRP","MLB",2024,"40+","High",,"25.0111111","6' 4""","224","L","L",2020,"Draft","WSN",100000,"San Jacinto JC (TX)","Parker is a lefty with a due north arm slot who creates plus riding life on his low-90s fastball. His velocity has been hovering in the 90-92 mph range since he was in high school, but he's capable of missing bats at the letters despite the below-average velo, and his fastball pairs nicely with his 12-to-6 curveball, a pitch Parker has added velocity to since turning pro. Parker also added a new slider in 2023 and his mid-80s splitter is arguably his most consistently located weapon. It's a starter's mix of pitches, and Parker's elaborate delivery (which generates nearly seven feet of extension) is deceptive, but it's also hard to repeat and he has been projected as a reliever here at FanGraphs for his lifetime as a prospect. The way Parker's fastball plays doesn't require him to have precise command, but his feel for location is south of what we feel comfortable projecting as a long-term starter, or as a starter on a contending team. Parker is still an impact arm of sorts, but more as a luxury swingman and long reliever like Nick Martinez or Josh Winckowski. Parker has been surprisingly efficient as a big league starter so far and had a dandy start just before list publication, but that sample is rather small compared to his historically walk-prone style and we anticipate he'll back into something closer to the double-digit walk rate he showed over the previous several seasons. He's still a great guy to have on your pitching staff, especially for a fifth rounder.",,"27636"
,8,"Grant McCray","SFG","CF","AAA",2025,"40+","Med",,"23.8166666","6' 2""","190","L","R",2019,"Draft","SFG",697500,"Lakewood Ranch HS (FL)","McCray is a toolsy power/speed threat whose lackluster hit tool will likely cause his offensive production to be very streaky and and limit him to a part-time role. Similar to Dodgers outfielder James Outman, McCray's uppercut style of swinging leaves him very vulnerable at the top of the strike zone, with his barrel breezing below a lot of pitches up there. His strikeout rate has typically hovered around the 30% mark in the minors, which is actually more substantial than Outman's was at the same time, and it'd be surprising if he developed better than a 30-grade hit tool. Lithe and lean, McCray's swing packs a surprising punch for a guy with his build, and he's a very dangerous low-ball, pull-side hitter. His style of swing should enable him to get to his power when he's making contact. Combine that with electric center field defense and McCray should be a solid extra outfielder. He's getting his first taste of Double-A to start 2024. Though he isn't necessarily young for the level, McCray was a multi-sport high schooler whose would-be first full season was squashed by the pandemic. His baseball acumen has always been a little bit behind for a player his age, but he's got deep body and skill projection into his mid-20s.","9Mpbw2PDxKw","25690"
,12,"Dillon Dingler","DET","C","MLB",2024,"40+","High",,"26.0388888","6' 3""","210","R","R",2020,"Draft","DET",1950000,"Ohio State","Dingler has a luxury backup catching skill set similar to Jake Rogers', headlined by premium arm strength and limited by a bottom-of-the-scale contact ability. Dingler has lost a great many reps to injury — broken hamate, broken finger, and a 2023 meniscus surgery — and I suppose you could argue his hit tool will have late growth as he gets deeper into his 20s, but I am not inclined to project that. I do think he'll have some peak years where, like Rogers or Austin Hedges, Dingler gets to enough of his power to perform like an average primary catcher, but he'll likely be a runner-stopping backup for the bulk of his time as a big leaguer. Dingler began catching on one knee coming off the meniscectomy and took to it rather smoothly. He's still not a great receiver, but neither his ball-blocking nor his throwing have suffered because of the move. Dingler routinely pops in the 1.80s and uncorked an all-world 1.7-second lightning bolt to the bag in late September with Toledo. He's a medium-framed athlete who has been hurt a lot, which further funnels him into the backup bucket, but Dingler's power and arm strength give him a pretty juicy toolset for someone in that role.",,"27464"
,8,"Orion Kerkering","PHI","SIRP","MLB",2026,"40+","Low",,"23.4916666","6' 2""","205","R","R",2022,"Draft","PHI",322500,"South Florida","Kerkering spent his underclass seasons in South Florida's bullpen before he had a rocky 2022 draft spring shuttling back and forth between multiple roles. The Phillies didn't attempt to start him, instead putting him right in the bullpen, where Kerkering's stuff was both more explosive (he was 92-95 mph as a starter in college, then sitting 97 and up to 100 as a big leaguer) and, perhaps more importantly, consistent as he raced through their entire minor league system and onto Philadelphia's playoff roster. 
He still has issues with fastball quality (due to sinking shape and movement) and command, which is why I don't have Kerkering projected as a slam-dunk contender's set-up man (45 FV) or better. Even with premium, upper-90s fastball velocity, Kerkering is more apt to lean on his incredible sweeper than his heater, which generated closer to an average miss rates all year despite its velocity. His slider is incredible and can be used as a vertical in-zone pitch or as a two-plane, glove-side monster. There aren't enough strikes here for me to consider Kerkering to be one of the two best relievers in a bullpen if you're trying to contend, but he fits as a third banana.",,"31776"
,14,"Luke Little","CHC","SIRP","AAA",2024,"40+","Med",,"24.0861111","6' 8""","260","L","L",2020,"Draft","CHC",492700,"San Jacinto JC (TX)","Little struck out 40% of opposing hitters from May through the end of the 2023 season and looks like a contender's multi-inning relief weapon when he's really humming, though he's been erratic early in 2024. There's an unanswerable question here: How long can an athlete like Little, both in terms of size and stiffness, throw strikes? He's going to be effective for as long as he can do enough of that. Little's size and funky delivery help him create a rare combination of extension and deception. He is going to chuck his fastball past a lots of frozen hitters who struggle to time him, and Little also has a deadly lefty slider that would all but ensure him a big league specialist role on its own. Little's changeup is good enough to be a third pitch for righties to worry about. He still hasn't proven he can maintain throwing strikes across a whole season, and he may be a lightning-in-a-bottle type who is dominant for stretches and frustrating for others. He'll likely be back and forth from Iowa until he becomes consistent enough to merit being rostered in perpetuity. As of list publication, Little has enough active roster days to have graduated from rookie status even though he's only thrown 15.2 big league innings.",,"28036"
,6,"Darell Hernaiz","OAK","SS","AAA",2024,"40+","High",,"23.1611111","5' 11""","190","R","R",2019,"Draft","BAL",400000,"Americas HS (TX)","Hernaiz was drafted at 17, but his pro career didn't really get underway until he was 19 because the pandemic squashed what would have been his first full season. Considering that and how hastily Hernaiz has been promoted by Baltimore (who traded him for Cole Irvin) and Oakland, his .290/.356/.418 career line in the minors is quite impressive. Hernaiz spent 2023 split between Double- and Triple-A and performed very well (133 wRC+ at Midland, 97 wRC+ in Vegas) considering he was the age of a college prospect. He has had a consistent and impressive bat-to-ball performance through the minors, with strikeout rates in the 15-17% range at every level. 
Hernaiz's best swings are electrifying. He's an explosive rotational athlete with impressive power for a 22-year-old infielder. So why not a bigger evaluation here? Hernaiz is fairly chase-prone and his bat path takes forever to get into the hitting zone. He tends to be late against velocity and either drive the ball the other way or swing through it entirely, and a lot of his contact comes on the ground. Combine this with a fairly high chase rate, and Hernaiz will have to make some adjustments in order to hit like an impact big leaguer. On defense, he has the speed and range to play shortstop, but his hands are inconsistent and he has a non-traditional throwing stroke. Most shortstops get on top of the baseball when they throw, especially on throws from the hole, while Hernaiz's arm stroke tends to be long and low. 
There's a ton of physical ability here (led by the bat speed and plate coverage) and Hernaiz is still very young. The situation in Oakland is such that he'll be given a ton of runway to develop at the big league level. He's effectively being asked to re-learn third base (where he last played regularly while he was an Orioles prospect) and deal with major league-quality pitching after just one whole season above A-ball. Things are probably going to be ugly for a little while (he’s hitting .194/.261/.194 with a 41 wRC+ as of list publication), but Hernaiz could turn into an Ezequiel Duran type whose versatility and power drive an impactful profile despite his other flaws.","R2Sr_17ruBs","26224"
,9,"Marco Luciano","SFG","RF","AAA",2024,"40+","High",,"22.9777777","6' 1""","178","R","R",2018,"J2","SFG",2600000,"Dominican Republic","Once a bat speed prodigy who looked like a potential 35-homer shortstop, back issues, strikeouts, and stagnating development on defense have clouded and soured Luciano's forecast. The muscular 22-year-old has plus-plus power, but he’s only truly dangerous in the very middle of the zone. He ran a 64% contact rate in 2023, as Luciano lacks the barrel feel to impact pitches all over the zone. He often works to the opposite field, but this is more a product of his bat path than expert feel to hit. Chase has historically also been somewhat of an issue for Luciano, but scouts coming out of Sacramento this year have had positive things to say about the quality of his at-bats, just not his hit tool. 
If he could play shortstop, his contact issues might be liveable given how much power Luciano has, but his defense isn’t consistent enough to consider him a shortstop. He has the arm for it, but his range and hands are not as reliable. It's tough to find anyone who is comfortable projecting Luciano on the infield at all, let alone at its most difficult position. Aside from a handful of games at second base (most of those in LIDOM rather than with a Giants affiliate), he has only ever been developed at short. Now in his second option year, the time to assess Luciano at other positions is dwindling. If you believe his hit tool is insufficient to support a profile at any other position, it makes sense to try to force things at short for as long as possible. The positive outcome here is something similar to Miguel Sanó's Twins arc, where the power provides for a couple peak seasons, but near bottom-of-the-scale contact ability and frustrating defense have Luciano more often looking like a 40-grade player. Teams down the competitive continuum that may want to take a post-hype flier on Luciano sometime during the next year and a half should have a very firm idea of how they might help him improve on at least one side of the ball. We think Luciano will have a lefty-mashing window of relevance, but he isn't a foundational, impact player.","PC6wq1FXPGA","25616"
,13,"Jordan Beck","COL","LF","AAA",2027,"40+","Med",,"23.45","6' 3""","225","R","R",2022,"Draft","COL",2200000,"Tennessee","Beck's surface-level stats were utterly dominant in 2023. He especially crushed the Northwest League, where he hit 20 homers in just 76 games before a promotion to Double-A Hartford. He was promoted fairly aggressively to Triple-A Albuquerque (after just 50 Double-A games) at the start of 2024 and is off to a slugger's beginning there, too. 
Beck should get to enough of his power to be a useful big league role player, and he'll probably have a peak year or two where he plays more or less every day and hits 30 bombs, maybe more with help from Denver. But same as I wrote last year when he was crushing it at Spokane, I am apprehensive about projecting him to do it consistently and for an extended period of time because of the nature of his swing-and-miss. Beck had more swinging strikes than balls in play last year in a sample that was generated mostly at High-A. His 64% contact rate would rank near the very bottom of the big league outfielder population alongside players whose production is a pretty good comp for what I expect from peak Beck, like Brent Rooker and Luke Raley. Beck is a powerful, tightly wound athlete with thunderous raw power and above-average speed. His swing takes a long time to enter the hitting zone, often leaving him late on fastballs either at the belt or on the outer third of the plate. He has the pop to do opposite field damage when he actually makes contact with pitches away from him, but he whiffs out there a ton already even though he isn't yet seeing big league-level velo consistently. 
Beck is playing a mix of all three outfield positions but is destined for a corner in the majors. His speed gives him plus corner outfield range, while his ball skills and hands are below average. Rooker is the cleanest current big league comp for Beck from a production and profile standpoint, as the others are either toolsier (Jose Siri, Tyler O'Neill) or hit left-handed (Raley, Matt Wallner). There are scouts who have average everyday grades on Beck, and while I think he'll peak as such, I'll take the under across his years of team control because of the way it looks like his hit tool will trend.",,"31431"
,8,"Randy Vásquez","SDP","MIRP","MLB",2024,"40+","Med",,"25.9111111","6' 0""","190","R","R",2017,"J2","NYY",10000,"Dominican Republic","Vásquez pitched in the big leagues last year but not enough to graduate from rookie status. He was a spin-rate sleeper near the bottom of the Yankees’ prospect list for several years, then broke out in 2021 when he had a two-tick velocity bump, climbed three levels of the minors, and put himself on the doorstep of the big leagues. He worked 118 innings combined between his minor league and major league outings in 2023, pitching as a starter at Triple-A Scranton but working in a variable role for the Yankees prior to the Juan Soto trade. The high-effort nature of his delivery and his lack of size all put him in the long-term relief bucket a little more definitively than the other pitchers San Diego acquired for Soto. But Vásquez has started all year and he's throwing more strikes than we projected he would. He's also giving up a ton of hard contact. Of Vásquez's five pitches, none is generating an above-average swinging strike rate, and his FIP and xFIP suggest his ERA is due for a substantial regression. We still think he's going to be a useful part of a pitching staff and we haven't altered Vásquez's FV grade from the time of the trade or the Padres Imminent Big Leaguer article from a few months ago, we just think he's miscast in this role out of necessity and would be better in a multi-inning relief capacity.",,"24719"
,11,"Randy Rodríguez","SFG","SIRP","MLB",2024,"40+","High",,"25.0722222","6' 0""","166","R","R",2017,"J2","SFG",,"Dominican Republic","Rodríguez had a breakout 2021 during which he sat 94-96 mph while incorporating a low-80s slider with big horizontal sweeping action. Across the last couple of seasons, his velocity and effectiveness have yo-yo'd as Rodríguez's option years have poured through the hourglass. He's had stretches of wildness where he's walked nearly a batter per inning, but Rodríguez is incredibly athletic, the sort of on-mound athlete for whom we think things will click over time, enabling him to be a core middle relief piece. Rodríguez's pitch mix is headlined by a fastball that regularly resides in the upper-90s and also features plus carry through the zone, which allows the offering to play despite his shotgun command. When his slider is at its best, it has a vertical, downer shape, and regularly has plus teeth. However, he has a tendency to get on the side of it, which gives the offering inconsistent shape and spin. Rodríguez has the pure stuff of a high-leverage reliever, but his lack of control and inconsistency in harnessing his mix looks to have him bound for a lesser role. If his feel for location takes a step forward in his mid-20s, which feels possible given the way his body moves, then he'll become a higher-leverage option.",,"23974"
,13,"Jordan Leasure","CHW","SIRP","MLB",2024,"40+","High",,"26.1277777","6' 3""","215","R","R",2021,"Draft","LAD",125000,"University of Tampa","Leasure has had a significant velo spike across the last couple of seasons, and leapt from the 94-96 mph range to 96-98 between 2022 and 2023 before the Dodgers traded him to the Sox as part of the Lance Lynn/Joe Kelly trade. Chicago sent him straight to Triple-A after they acquired him and, though Leasure had a high ERA there, he actually showed some developmental progress with regards to his curveball usage, which ticked up at Charlotte and then again in the Arizona Fall League. 
Make no mistake, Leasure's best pitch is his fastball, which also added a few grades worth of movement in 2023. Leasure's violent, vertical-slotted delivery generates big carry on his heater, giving it in-zone bat-missing ability. His fastball execution, both with regard to throwing strikes and the quality of them, is well below average, but the pitch is nasty enough for him to get away with that. His most-used secondary is currently a hard, upper-80s slider/cutter that has variable shape because of Leasure's mechanical inconsistency. It's a nasty, late-breaking pitch that will be an effective second weapon if he can spot it more consistently as he gets comfortable with his relatively new arm strength. I'm not sure the curveball will be able to usurp it even though it theoretically should tunnel better with his fastball. It's a 12-to-6 offering in the low-80s and looked about average in the AFL. 
A fastball like this should enable him to be more than just a generic middle reliever, but there's not quite enough secondary stuff to project Leasure as a setup man or closer on a contender. He stands a chance to work higher-leverage innings for the Sox in the coming season.",,"29950"
,16,"DJ Herz","WSN","SIRP","MLB",2024,"40+","Med",,"23.7416666","6' 2""","175","L","L",2019,"Draft","CHC",500000,"Sanford HS (NC)","Herz came to Washington in the Jeimer Candelario trade with the Cubs last July, and he spent the 2023 season in the starting rotation for both organizations' Double-A clubs, tallying a combined 94.1 innings. Over those frames, Herz fanned 32.4% of batters, walked 13.9% and only allowed 67 hits on his way to a 3.43 ERA. 
Herz has an extreme crossbodied delivery that aids in deception and makes him a nightmare for lefty hitters to pick up. His stride direction looks more like Andy Pettitte’s pickoff move than it does a traditional delivery. His huge extension and deception allows a fastball that averages 91.5 mph to play above its radar reading when it’s located in the upper quadrants. Herz throws from a high three-quarters slot with a lengthy arm circle and a pronounced wrist hook. It's tough for him to repeat, and he struggles with walks. His slider ranges between 81-86 mph; it's a short, quick offering that is more effective at staying off barrels than it is generating high whiff totals. The headliner here is Herz’s changeup, which routinely has 10 mph of velocity separation from his fastball. It's thrown with identical arm speed, has late depth, and is capable of regularly slipping under the bats of both righties and lefties. His overall command falls short of a long-term starter role (though he continues to start in 2024), but Herz’s plus-plus changeup and passable fastball/slider give him leverage-reliever upside.","LssvDo6ZKq8","26389"
,17,"Justin Slaten","BOS","SIRP","MLB",2024,"40+","Med",,"27.0444444","6' 4""","222","R","R",2019,"Draft","TEX",575000,"New Mexico","I had a stronger grade on Slaten than is typical for someone who is left off a 40-man and exposed to the Rule 5 Draft, turning him in as a good bullpen's third banana thanks mostly to his devastating slider. But even I didn't think Slaten would become this consistently good. Other than him continuing to improve his conditioning (his body looks way different than when he was in college) and moving a little further to the first base side of the rubber, there has only been one major change to Slaten's operation: his cutter usage. It's become his most used offering and a way for him to get some early-count groundballs, whereas he was much less efficient pitching primarily off his fastball. His slider is still his money pitch, an 81-86 mph two-plane nightmare garnering swinging strike rates north of 20% at the big league level. Slaten graduates looking as good as I thought he'd be but not in exactly the way I anticipated. He was a great Rule 5 pick (sorta — the Mets took him and traded him to Boston).",,"25648"
,,"Yuki Matsui","SDP","SIRP","MLB",2024,"40+","Med",,"28.9194444","5' 8""","167","L","L",2024,"Free Agent","SDP",5,"Japan","Matsui's combination of splitter quality, fastball shape and angle, and excellent command should make him a platoon-neutral big league middle reliever capable of working four to six outs if needed. He first appeared on the International Players section of The Board last year when he posted the second-highest swinging strike rate in NPB behind Livan Moinelo (a name to stash away for next offseason). Despite sitting mostly 91-94 throughout the season, he ranked fourth in K% in 2023 among pitchers who threw at least 40 innings (32.4%) because his fastball misses a ton of bats at the letters thanks to its flat approach angle and vertical movement. The supremely athletic 5-foot-8 lefty has a due north arm slot that helps impart a nearly perfect back spinning axis on his fastball. Sometimes pitchers with this high a slot end up having a steep, downhill fastball angle, but Matsui's lack of size helps counterbalance that, and his bouncy on-mound athleticism should enable him to hold up across a typical 60-inning big league relief workload despite being so small. 
As pedestrian as Matsui's fastball velocity is, his splitter is quite firm (usually 86-88 mph). It's his most-used secondary pitch; his usage of it has increased in each of the last several seasons and grew to a career-high 35% in 2023. Matsui also has a true two-plane mid-80s slider that is of big league quality, but his usage of it was cut nearly in half in 2023, way down to 10%. It’s a good looking pitch and probably deserves more air time. Despite lacking typical big league reliever arm strength, Matsui looks like a very stable and versatile big league middle reliever. I've gassed his FV a little bit above my typical 40 FV for a role like this because Matsui's mix should enable him to get hitters of both handednesses out. He lacks the monstrous stuff I associate with a contender's set-up man or closer, but he's more than a generic sixth-inning guy.","p23yG-9wJ18","33826"
,13,"Prelander Berroa","CHW","SIRP","MLB",2024,"40+","High",,"24.4527777","5' 11""","170","R","R",2016,"J2","MIN",200000,"Dominican Republic","Originally a Twin, Berroa was traded to San Francisco as part of the awful Sam Dyson trade, then was traded to Seattle for Donovan Walton, and most recently to the White Sox as part of the Gregory Santos deal. He is a favorite of pitch data nerds because his 96-99 mph fastball has plus-plus quantifiable movement and his upper-80s slider generated an incredible 55% miss rate in 2023 per Synergy Sports. Berroa struck out 37% of opposing hitters at Double-A Arkansas in 2023 and has the raw stuff to pitch in the back of a bullpen if he can dial in his 30-grade control.  
As the prophecy foretold, Berroa was finally moved to the bullpen after making five starts at the beginning of 2023 and joined the legion of wild arms who are now leading with their slider and using their fastball as a two-strike chase pitch. The line on his fastball, when located at the letters, sets his slider up to freeze hitters and then dive into the zone after they've given up on it. It's not going to be an efficient operation, but Berroa has plus-plus arm strength and a nasty vertical breaking ball that are both capable of missing bats. If he can become a bit more mechanically consistent, he'll work in higher-leverage spots.",,"22932"
,28,"Cade Smith","CLE","SIRP","MLB",2025,"40","High",,"25.3944444","6' 5""","230","R","R",2020,"UDFA","CLE",20000,"Hawaii","Smith was drafted out of high school by the Twins in 2017 but didn't sign, instead settling for $20,000 as an undrafted free agent because of the shortened COVID year draft. He has struck out nearly 40% of his pro career opponents thanks to his fastball's combination of velocity and nasty movement. Smith has a deceptive, low-slot delivery that hitters struggle to pick up, and he imparts nasty rise-and-run action on his fastball, which bores in on the hands of righty batters. When Smith is locating to that high, arm-side location, he is nearly unhittable, but he doesn't repeat his violent delivery very well and he scatters fastballs all over the place. Smith's lack of feel for release also impacts his slider's performance, though that pitch flashes plus movement. Smith's a little too inconsistent to be considered a high-leverage relief prospect, but on pure stuff, he should be a good middle reliever.",,"27867"
,16,"Landen Roupp","SFG","MIRP","MLB",2024,"40","Med",,"26.0583333","6' 2""","205","R","R",2021,"Draft","SFG",75000,"UNC Wilmington","A back injury limited Roupp's 2023 and he really only threw his fastball and curveball during his 10 healthy starts, so perhaps it's unsurprising the Giants accelerated his big league timeline and proactively put him in the bullpen at the start of 2024. Roupp has one of the better curveballs in all of baseball. It bends in around 77 mph with a ridiculous amount of depth. It has in-zone and bat-missing utility against hitters of either handedness and, especially in relief, it is likely to be the pitch Roupp throws most of all. Like a lot of Giants pitching prospects, Roupp has a drop-and-drive delivery and low-ish arm slot, which together create a shallow approach angle on his sinking fastball. The line on his heater pairs nicely with his curveball and he's going to be able to sneak it past hitters at the belt. Because of his starter's pedigree, Roupp could conceivably work multiple innings, which is part of why he's been juiced into an impact FV tier rather than being given a generic middle relief grade.",,"30076"
,21,"Jonatan Clase","TOR","CF","AAA",2024,"40","High",,"22.3555555","5' 8""","175","S","R",2018,"J2","SEA",35000,"Dominican Republic","Clase had a cartoonish start to his 2023 season, posting a 203 wRC+ at Everett before a promotion to Arkansas and setting a career-high in homers halfway through the season, perhaps the clearest signal regarding the way we should all digest stats from Everett. Still relatively new to switch-hitting, Clase's right-handed swing remains extremely raw and much less dynamic than his lefty cut, which is explosive but flawed. Clase is striking out a ton and wholly unable to get on top of high fastballs. But he's also incredibly strong for his size, he's an explosive rotational athlete whose swing often finishes with his bat in the dirt behind him, and he has the ability to dip-and-rip low pitches with authority. His feel for the outfield isn't great, especially on balls hit in front of him. Elite speed helps mitigate this issue enough to profile in center and will enable Clase to make an impact on the bases. Considering he's only 22, it's fair to allow for long-term projection on Clase's defense and his ability to hit, though more in a way that allows him to stick on a roster than be an everyday player. He's seen a smattering of big league time this season as an injury call-up. He has a fifth outfielder's skill set right now, with a shot to make a more meaningful impact than that as he matures because there's a premium tool and some late-bloomer traits here.",,"26599"
,21,"Porter Hodge","CHC","SIRP","MLB",2024,"40","Med",,"23.6111111","6' 4""","230","R","R",2019,"Draft","CHC",125000,"Cottonwood HS (UT)","Hodge is a bullpen behemoth who moved out of the rotation in the middle of 2023 and had enough success that the Cubs put him on the 40-man during the offseason. He's had a small velo spike in the early portion of 2024 and appears to have added a splitter in just the last couple of weeks. Big time extension and unpredictable movement (sometimes rise and run, sometimes cut) movement contribute to his fastball's effectiveness, and to the success of Hodge's slider, which generated chase and miss rates approaching 40% in 2023 and even better miss than that early in 2024. Upon conversion last year, Hodge looked like a standard middle reliever who needed to polish his command. He has special physicality and his stuff is still growing and changing. Hodge needs to find another gear of control in order to be relied on in a big league bullpen role but he also has more ceiling than just a standard middle inning guy.",,"26413"
